id,name,type,category,fraction,carbon_count,molecular_weight,frequency_hz,complexity,bit_state_decimal,glr_errors,glr_nrci_before,glr_nrci_after,glr_efficiency,glr_improvement,nrci,nrci_regime,soc_energy_cu,modal_sum,wall_proximity,wall_safe,nrci_risk,coherence_factor,resonance_strength,emergence_intensity,success,error
558,Aromatic-C9-558,Aromatics,Aromatics,Gasoline,9,120.186,912164275583.9396,8,2396809,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,32.45240361666089,1.020186,WallProximity.WARNING,True,0.11453536092191186,0.0,0.8126274147250935,0.15112468687417382,True,
559,Aromatic-C10-559,Aromatics,Aromatics,Gasoline,10,134.212,863185876759.3774,8,2658953,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,40.29018058883676,1.134212,WallProximity.CAUTION,True,0.0,0.0,0.8382937103202426,0.1605199213989508,True,
560,Aromatic-C11-560,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
561,Aromatic-C12-561,Aromatics,Aromatics,Gasoline,12,162.264,785034803719.447,8,3179145,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,58.50555256727368,1.3622640000000001,WallProximity.SAFE,True,0.0,0.0,0.8550239388005095,0.1767197085482051,True,
562,Aromatic-C13-562,Aromatics,Aromatics,Diesel,13,176.29,753158117252.3292,8,3441297,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,68.88314757353469,1.47629,WallProximity.SAFE,True,0.0,0.0,0.8465212890838342,0.183811298372123,True,
563,Aromatic-C14-563,Aromatics,Aromatics,Diesel,14,190.316,724873710818.0087,8,3703441,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,80.1073485911574,1.590316,WallProximity.SAFE,True,0.0,0.0,0.8276126144218086,0.19036723576098571,True,
564,Aromatic-C15-564,Aromatics,Aromatics,Diesel,15,204.342,699553896808.4861,8,3965585,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,92.17815562014184,1.704342,WallProximity.SAFE,True,0.0,0.0,0.7992922316332497,0.19646280141377262,True,
565,Aromatic-C16-565,Aromatics,Aromatics,Diesel,16,218.368,676714530423.143,8,4227730,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,105.09556866048797,1.818368,WallProximity.SAFE,True,0.0,0.0,0.7627867925383021,0.2021584404450029,True,
566,Aromatic-C17-566,Aromatics,Aromatics,Diesel,17,232.394,655975387005.7616,8,4489874,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,118.85958771219583,1.9323940000000002,WallProximity.SAFE,True,0.0,0.0,0.7194933175068952,0.207503421948917,True,
567,Aromatic-C18-567,Aromatics,Aromatics,Diesel,18,246.42,637033136204.0968,8,4752018,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,133.47021277526537,2.04642,WallProximity.SAFE,True,0.0,0.0,0.6709119647435305,0.21253843528109298,True,
568,Aromatic-C19-568,Aromatics,Aromatics,Diesel,19,260.446,619642438113.7518,8,5010074,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,148.92744384969666,2.1604460000000003,WallProximity.SAFE,True,0.0,0.0,0.6185781341000893,0.2172974735456997,True,
569,Aromatic-C20-569,Aromatics,Aromatics,Diesel,20,274.472,603602425891.7164,8,5272218,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,165.23128093548956,2.274472,WallProximity.SAFE,True,0.0,0.0,0.56399814184084,0.22180922696892566,True,
570,Aromatic-C6-570,Aromatics,Aromatics,Gasoline,6,78.108,1131493963139.39,8,1614464,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,14.018708768303464,0.6781080000000002,WallProximity.BEYOND_WALL,False,1.0,0.0,0.6708107224695223,0.1146708013586009,True,
571,Aromatic-C7-571,Aromatics,Aromatics,Gasoline,7,92.134,1041813634251.3234,8,1876616,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,19.316667706394227,0.7921340000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.7281423462110928,0.12859322089560316,True,
572,Aromatic-C8-572,Aromatics,Aromatics,Gasoline,8,106.16,970553645244.2546,8,2134665,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,25.4612326558467,0.9061600000000001,WallProximity.WARNING,True,0.5061564204105282,0.0,0.7757067006443555,0.14058794253456602,True,
573,Aromatic-C9-573,Aromatics,Aromatics,Gasoline,9,120.186,912164275583.9396,8,2396809,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,32.45240361666089,1.020186,WallProximity.WARNING,True,0.11453536092191186,0.0,0.8126274147250935,0.15112468687417382,True,
574,Aromatic-C10-574,Aromatics,Aromatics,Gasoline,10,134.212,863185876759.3774,8,2658953,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,40.29018058883676,1.134212,WallProximity.CAUTION,True,0.0,0.0,0.8382937103202426,0.1605199213989508,True,
575,Aromatic-C11-575,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
576,Aromatic-C12-576,Aromatics,Aromatics,Gasoline,12,162.264,785034803719.447,8,3179145,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,58.50555256727368,1.3622640000000001,WallProximity.SAFE,True,0.0,0.0,0.8550239388005095,0.1767197085482051,True,
577,Aromatic-C13-577,Aromatics,Aromatics,Diesel,13,176.29,753158117252.3292,8,3441297,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,68.88314757353469,1.47629,WallProximity.SAFE,True,0.0,0.0,0.8465212890838342,0.183811298372123,True,
578,Aromatic-C14-578,Aromatics,Aromatics,Diesel,14,190.316,724873710818.0087,8,3703441,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,80.1073485911574,1.590316,WallProximity.SAFE,True,0.0,0.0,0.8276126144218086,0.19036723576098571,True,
579,Aromatic-C15-579,Aromatics,Aromatics,Diesel,15,204.342,699553896808.4861,8,3965585,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,92.17815562014184,1.704342,WallProximity.SAFE,True,0.0,0.0,0.7992922316332497,0.19646280141377262,True,
580,Aromatic-C16-580,Aromatics,Aromatics,Diesel,16,218.368,676714530423.143,8,4227730,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,105.09556866048797,1.818368,WallProximity.SAFE,True,0.0,0.0,0.7627867925383021,0.2021584404450029,True,
581,Aromatic-C17-581,Aromatics,Aromatics,Diesel,17,232.394,655975387005.7616,8,4489874,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,118.85958771219583,1.9323940000000002,WallProximity.SAFE,True,0.0,0.0,0.7194933175068952,0.207503421948917,True,
582,Aromatic-C18-582,Aromatics,Aromatics,Diesel,18,246.42,637033136204.0968,8,4752018,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,133.47021277526537,2.04642,WallProximity.SAFE,True,0.0,0.0,0.6709119647435305,0.21253843528109298,True,
583,Aromatic-C19-583,Aromatics,Aromatics,Diesel,19,260.446,619642438113.7518,8,5010074,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,148.92744384969666,2.1604460000000003,WallProximity.SAFE,True,0.0,0.0,0.6185781341000893,0.2172974735456997,True,
584,Aromatic-C20-584,Aromatics,Aromatics,Diesel,20,274.472,603602425891.7164,8,5272218,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,165.23128093548956,2.274472,WallProximity.SAFE,True,0.0,0.0,0.56399814184084,0.22180922696892566,True,
585,Aromatic-C6-585,Aromatics,Aromatics,Gasoline,6,78.108,1131493963139.39,8,1614464,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,14.018708768303464,0.6781080000000002,WallProximity.BEYOND_WALL,False,1.0,0.0,0.6708107224695223,0.1146708013586009,True,
586,Aromatic-C7-586,Aromatics,Aromatics,Gasoline,7,92.134,1041813634251.3234,8,1876616,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,19.316667706394227,0.7921340000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.7281423462110928,0.12859322089560316,True,
587,Aromatic-C8-587,Aromatics,Aromatics,Gasoline,8,106.16,970553645244.2546,8,2134665,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,25.4612326558467,0.9061600000000001,WallProximity.WARNING,True,0.5061564204105282,0.0,0.7757067006443555,0.14058794253456602,True,
588,Aromatic-C9-588,Aromatics,Aromatics,Gasoline,9,120.186,912164275583.9396,8,2396809,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,32.45240361666089,1.020186,WallProximity.WARNING,True,0.11453536092191186,0.0,0.8126274147250935,0.15112468687417382,True,
589,Aromatic-C10-589,Aromatics,Aromatics,Gasoline,10,134.212,863185876759.3774,8,2658953,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,40.29018058883676,1.134212,WallProximity.CAUTION,True,0.0,0.0,0.8382937103202426,0.1605199213989508,True,
590,Aromatic-C11-590,Aromatics,Aromatics,Gasoline,11,148.238,821334804232.1232,8,2921097,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,48.97456357237437,1.2482380000000002,WallProximity.CAUTION,True,0.0,0.0,0.8524106468242886,0.1689970574550305,True,
591,Aromatic-C12-591,Aromatics,Aromatics,Gasoline,12,162.264,785034803719.447,8,3179145,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,58.50555256727368,1.3622640000000001,WallProximity.SAFE,True,0.0,0.0,0.8550239388005095,0.1767197085482051,True,
592,Aromatic-C13-592,Aromatics,Aromatics,Diesel,13,176.29,753158117252.3292,8,3441297,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,68.88314757353469,1.47629,WallProximity.SAFE,True,0.0,0.0,0.8465212890838342,0.183811298372123,True,
593,Aromatic-C14-593,Aromatics,Aromatics,Diesel,14,190.316,724873710818.0087,8,3703441,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,80.1073485911574,1.590316,WallProximity.SAFE,True,0.0,0.0,0.8276126144218086,0.19036723576098571,True,
594,Aromatic-C15-594,Aromatics,Aromatics,Diesel,15,204.342,699553896808.4861,8,3965585,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,92.17815562014184,1.704342,WallProximity.SAFE,True,0.0,0.0,0.7992922316332497,0.19646280141377262,True,
595,Aromatic-C16-595,Aromatics,Aromatics,Diesel,16,218.368,676714530423.143,8,4227730,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,105.09556866048797,1.818368,WallProximity.SAFE,True,0.0,0.0,0.7627867925383021,0.2021584404450029,True,
596,Aromatic-C17-596,Aromatics,Aromatics,Diesel,17,232.394,655975387005.7616,8,4489874,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,118.85958771219583,1.9323940000000002,WallProximity.SAFE,True,0.0,0.0,0.7194933175068952,0.207503421948917,True,
597,Aromatic-C18-597,Aromatics,Aromatics,Diesel,18,246.42,637033136204.0968,8,4752018,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,133.47021277526537,2.04642,WallProximity.SAFE,True,0.0,0.0,0.6709119647435305,0.21253843528109298,True,
598,Aromatic-C19-598,Aromatics,Aromatics,Diesel,19,260.446,619642438113.7518,8,5010074,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,148.92744384969666,2.1604460000000003,WallProximity.SAFE,True,0.0,0.0,0.6185781341000893,0.2172974735456997,True,
599,Aromatic-C20-599,Aromatics,Aromatics,Diesel,20,274.472,603602425891.7164,8,5272218,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,165.23128093548956,2.274472,WallProximity.SAFE,True,0.0,0.0,0.56399814184084,0.22180922696892566,True,
600,"1,3-C4diene",Dienes,Dienes,Gasoline,4,54.088,1359720165751.9434,6,1094208,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,6.500616951919297,0.45408800000000005,WallProximity.BEYOND_WALL,False,1.0,0.0,0.5159684765241142,0.08129545760427259,True,
601,"1,3-C5diene",Dienes,Dienes,Gasoline,5,68.114,1211662891905.0933,7,1352256,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,10.242017291126873,0.568114,WallProximity.BEYOND_WALL,False,1.0,0.0,0.5906265251375589,0.10103855046984014,True,
602,"1,3-C6diene",Dienes,Dienes,Gasoline,6,82.14,1103373758010.441,8,1614464,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,14.830023641696153,0.6821400000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.6567659430495473,0.1171141843371605,True,
603,"1,4-C6diene",Dienes,Dienes,Gasoline,6,82.14,1103373758010.441,8,1614464,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,14.830023641696153,0.6821400000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.6567659430495473,0.1171141843371605,True,
604,"1,3,5-C6triene",Trienes,Trienes,Gasoline,6,80.124,1117168518388.0542,9,1614464,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,14.423290496293726,0.6801240000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.663713543817052,0.11590643506303758,True,
605,"1,3-C7diene",Dienes,Dienes,Gasoline,7,96.166,1019739457221.274,9,1876616,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,20.26463600362714,0.796166,WallProximity.BEYOND_WALL,False,1.0,0.0,0.7135553481968472,0.13067388072864017,True,
606,"1,4-C7diene",Dienes,Dienes,Gasoline,7,96.166,1019739457221.274,9,1876616,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,20.26463600362714,0.796166,WallProximity.BEYOND_WALL,False,1.0,0.0,0.7135553481968472,0.13067388072864017,True,
607,"1,3,5-C7triene",Trienes,Trienes,Gasoline,7,94.15,1030599287371.7572,10,1876616,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,19.789576146304608,0.7941500000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.7208025456479025,0.12964364925746472,True,
608,"1,3-C8diene",Dienes,Dienes,Gasoline,8,110.192,952631564169.7043,10,2134665,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,26.545854376919834,0.910192,WallProximity.WARNING,True,0.40922239879564504,0.0,0.7601286913435917,0.14239967076470592,True,
609,"1,4-C8diene",Dienes,Dienes,Gasoline,8,110.192,952631564169.7043,10,2134665,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,26.545854376919834,0.910192,WallProximity.WARNING,True,0.40922239879564504,0.0,0.7601286913435917,0.14239967076470592,True,
610,"1,3,5-C8triene",Trienes,Trienes,Gasoline,8,108.176,961467349719.2957,11,2134665,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,26.00246780767719,0.9081760000000001,WallProximity.WARNING,True,0.45918255510036265,0.0,0.7678895295639179,0.14150145673706885,True,
611,"1,3-C9diene",Dienes,Dienes,Gasoline,9,124.218,897238155194.8467,11,2396809,0,1.0,1.0,0.0,0.0,0.0016647597522464475,CoherenceRegime.SUBCOHERENT,33.67367876157424,1.024218,WallProximity.CAUTION,True,0.0,0.0019190169384261982,0.7957603120230345,0.15272905645193133,True,
612,"1,4-C9diene",Dienes,Dienes,Gasoline,9,124.218,897238155194.8467,11,2396809,0,1.0,1.0,0.0,0.0,0.0016647597522464475,CoherenceRegime.SUBCOHERENT,33.67367876157424,1.024218,WallProximity.CAUTION,True,0.0,0.0019190169384261982,0.7957603120230345,0.15272905645193133,True,
613,"1,3,5-C9triene",Trienes,Trienes,Gasoline,9,122.202,904608872653.9484,12,2396873,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,33.06196548041149,1.022202,WallProximity.WARNING,True,0.04504277161852799,0.0,0.8041766263851722,0.15193286681079032,True,
614,"1,3-C10diene",Dienes,Dienes,Gasoline,10,138.244,850504967129.3611,12,2659017,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,41.648109157590355,1.138244,WallProximity.CAUTION,True,0.0,0.0,0.8199678758227772,0.1619595289030552,True,
615,"1,4-C10diene",Dienes,Dienes,Gasoline,10,138.244,850504967129.3611,12,2659017,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,41.648109157590355,1.138244,WallProximity.CAUTION,True,0.0,0.0,0.8199678758227772,0.1619595289030552,True,
616,"1,3,5-C10triene",Trienes,Trienes,Gasoline,10,136.228,856775047378.1942,13,2659017,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,40.96806916450749,1.136228,WallProximity.CAUTION,True,0.0,0.0,0.829119003974088,0.1612445496026364,True,
617,"1,3-C11diene",Dienes,Dienes,Gasoline,11,152.26999999999998,810387672787.6681,13,2921161,3,0.875,0.975,1.0,0.09999999999999998,0.0006783345908299987,CoherenceRegime.SUBCOHERENT,50.469145564968166,1.25227,WallProximity.CAUTION,True,0.0,0.0007938567320796271,0.8325714956720301,0.17030259522557664,True,
618,"1,4-C11diene",Dienes,Dienes,Gasoline,11,152.26999999999998,810387672787.6681,13,2921161,3,0.875,0.975,1.0,0.09999999999999998,0.0006783345908299987,CoherenceRegime.SUBCOHERENT,50.469145564968166,1.25227,WallProximity.CAUTION,True,0.0,0.0007938567320796271,0.8325714956720301,0.17030259522557664,True,
619,"1,3,5-C11triene",Trienes,Trienes,Gasoline,11,150.254,815806157203.7097,14,2921161,3,0.875,0.975,1.0,0.09999999999999998,0.002215570080117857,CoherenceRegime.SUBCOHERENT,49.72077885996518,1.250254,WallProximity.CAUTION,True,0.0,0.0025914499463397258,0.8424803522659028,0.16965379231058847,True,
620,"1,3-C12diene",Dienes,Dienes,Gasoline,12,166.296,775459460139.9153,14,3179209,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,60.1367879837077,1.3662960000000002,WallProximity.SAFE,True,0.0,0.0,0.8337205480043967,0.1779140227918064,True,
621,"1,4-C12diene",Dienes,Dienes,Gasoline,12,166.296,775459460139.9153,14,3179209,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,60.1367879837077,1.3662960000000002,WallProximity.SAFE,True,0.0,0.0,0.8337205480043967,0.1779140227918064,True,
622,"1,3,5-C12triene",Trienes,Trienes,Gasoline,12,164.28,780203066472.4673,15,3179209,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,59.32009456678461,1.3642800000000002,WallProximity.SAFE,True,0.0,0.0,0.8443590545605798,0.17732018346995676,True,
623,"1,3-C13diene",Dienes,Dienes,Gasoline,13,180.322,744690206103.6765,15,3441361,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,70.65103641380894,1.4803220000000001,WallProximity.SAFE,True,0.0,0.0,0.8238940763538177,0.18491185371045596,True,
624,"1,4-C13diene",Dienes,Dienes,Gasoline,13,180.322,744690206103.6765,15,3441361,2,0.9166666666666666,1.0,1.0,0.08333333333333337,0.0,CoherenceRegime.SUBCOHERENT,70.65103641380894,1.4803220000000001,WallProximity.SAFE,True,0.0,0.0,0.8238940763538177,0.18491185371045596,True,
625,"1,3,5-C13triene",Trienes,Trienes,Gasoline,13,178.30599999999998,748888258084.8574,16,3441425,3,0.875,0.975,1.0,0.09999999999999998,0.0007834950473447622,CoherenceRegime.SUBCOHERENT,69.76601628496573,1.4783060000000001,WallProximity.SAFE,True,0.0,0.0009279436357754104,0.8351892182130224,0.18436439250022002,True,
626,"1,3-C14diene",Dienes,Dienes,Gasoline,14,194.348,717315081805.2697,16,3703569,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,82.01189085527189,1.594348,WallProximity.SAFE,True,0.0,0.0,0.803879030057381,0.19138768250476107,True,
627,"1,4-C14diene",Dienes,Dienes,Gasoline,14,194.348,717315081805.2697,16,3703569,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,82.01189085527189,1.594348,WallProximity.SAFE,True,0.0,0.0,0.803879030057381,0.19138768250476107,True,
628,"1,3,5-C14triene",Trienes,Trienes,Gasoline,14,192.332,721064685244.6521,17,3703569,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,81.05854401450856,1.592332,WallProximity.SAFE,True,0.0,0.0,0.8157199767273252,0.1908798798614364,True,
629,"1,3-C15diene",Dienes,Dienes,Gasoline,15,208.374,692752713661.8737,17,3965713,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,94.21935130809652,1.708374,WallProximity.SAFE,True,0.0,0.0,0.7747304110865919,0.19741401098333977,True,
630,"1,4-C15diene",Dienes,Dienes,Gasoline,15,208.374,692752713661.8737,17,3965713,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,94.21935130809652,1.708374,WallProximity.SAFE,True,0.0,0.0,0.7747304110865919,0.19741401098333977,True,
631,"1,3,5-C15triene",Trienes,Trienes,Gasoline,15,206.358,696128388606.8986,18,3965713,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,93.1976777554131,1.706358,WallProximity.SAFE,True,0.0,0.0,0.7869766778386972,0.19694050909958838,True,
632,"1,3-C16diene",Dienes,Dienes,Gasoline,16,222.4,670552225982.2751,18,4227858,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,107.27341777228288,1.8224,WallProximity.SAFE,True,0.0,0.0,0.737717691839365,0.2030492117631797,True,
633,"1,4-C16diene",Dienes,Dienes,Gasoline,16,222.4,670552225982.2751,18,4227858,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,107.27341777228288,1.8224,WallProximity.SAFE,True,0.0,0.0,0.737717691839365,0.2030492117631797,True,
634,"1,3-C17diene",Dienes,Dienes,Gasoline,17,236.426,650357844038.6736,19,4490002,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,121.17409024783095,1.9364260000000002,WallProximity.SAFE,True,0.0,0.0,0.6942621693854965,0.2083409767806143,True,
635,"1,4-C17diene",Dienes,Dienes,Gasoline,17,236.426,650357844038.6736,19,4490002,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,121.17409024783095,1.9364260000000002,WallProximity.SAFE,True,0.0,0.0,0.6942621693854965,0.2083409767806143,True,
636,"1,3-C18diene",Dienes,Dienes,Gasoline,18,250.452,631884566345.6451,20,4752210,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,135.9213687347407,2.050452,WallProximity.SAFE,True,0.0,0.0,0.6458700267636568,0.21332877392493949,True,
637,"1,4-C18diene",Dienes,Dienes,Gasoline,18,250.452,631884566345.6451,20,4752210,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,135.9213687347407,2.050452,WallProximity.SAFE,True,0.0,0.0,0.6458700267636568,0.21332877392493949,True,
638,"1,3-C19diene",Dienes,Dienes,Gasoline,19,264.478,614901034876.9144,21,5010266,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,151.51525323301217,2.164478,WallProximity.SAFE,True,0.0,0.0,0.5940656944893868,0.21804563560163706,True,
639,"1,4-C19diene",Dienes,Dienes,Gasoline,19,264.478,614901034876.9144,21,5010266,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,151.51525323301217,2.164478,WallProximity.SAFE,True,0.0,0.0,0.5940656944893868,0.21804563560163706,True,
640,Cyclo-C3ene,Cycloalkenes,Cycloalkenes,Gasoline,3,40.062,1579914870160.6426,6,832064,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,3.6058226240734315,0.34006200000000003,WallProximity.BEYOND_WALL,False,1.0,0.0,0.4332605783189569,0.055700435930241335,True,
641,1-Methyl-cyclo-C3ene,Cycloalkenes,Cycloalkenes,Gasoline,4,54.088,1359720165751.9434,7,1094208,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,6.500616951919297,0.45408800000000005,WallProximity.BEYOND_WALL,False,1.0,0.0,0.5159684765241142,0.08129545760427259,True,
642,2-Methyl-cyclo-C3ene,Cycloalkenes,Cycloalkenes,Gasoline,5,68.114,1211662891905.0933,8,1352320,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,10.242017291126873,0.568114,WallProximity.BEYOND_WALL,False,1.0,0.0,0.5906265251375589,0.10103855046984014,True,
643,3-Methyl-cyclo-C3ene,Cycloalkenes,Cycloalkenes,Gasoline,6,82.14,1103373758010.441,9,1614464,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,14.830023641696153,0.6821400000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.6567659430495473,0.1171141843371605,True,
644,4-Methyl-cyclo-C3ene,Cycloalkenes,Cycloalkenes,Gasoline,7,96.166,1019739457221.274,10,1876616,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,20.26463600362714,0.796166,WallProximity.BEYOND_WALL,False,1.0,0.0,0.7135553481968472,0.13067388072864017,True,
645,Cyclo-C4ene,Cycloalkenes,Cycloalkenes,Gasoline,4,54.088,1359720165751.9434,7,1094208,3,0.875,0.975,1.0,0.09999999999999998,0.0,CoherenceRegime.SUBCOHERENT,6.500616951919297,0.45408800000000005,WallProximity.BEYOND_WALL,False,1.0,0.0,0.5159684765241142,0.08129545760427259,True,
646,1-Methyl-cyclo-C4ene,Cycloalkenes,Cycloalkenes,Gasoline,5,68.114,1211662891905.0933,8,1352320,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,10.242017291126873,0.568114,WallProximity.BEYOND_WALL,False,1.0,0.0,0.5906265251375589,0.10103855046984014,True,
647,2-Methyl-cyclo-C4ene,Cycloalkenes,Cycloalkenes,Gasoline,6,82.14,1103373758010.441,9,1614464,0,1.0,1.0,0.0,0.0,0.0,CoherenceRegime.SUBCOHERENT,14.830023641696153,0.6821400000000001,WallProximity.BEYOND_WALL,False,1.0,0.0,0.6567659430495473,0.1171141843371605,True,
