chembl_id,name,therapeutic_area,ubp_energy,ubp_nrci,ubp_crv,ubp_resonance,drug_likeness_score,molecular_weight,logp,complexity,heavy_atoms,aromatic_rings,ubp_therapeutic_potential,ubp_complexity_index,smiles,inchi_key
CHEMBL153534,Unknown,Anti-infective,156981686.69722718,0.9999966845732822,14.579180575558578,0.36444630086399993,1.0,235.316,1.36192,513.651823372169,16,2,0.36444630086399993,1.4579180575558577,Cc1cc(-c2csc(N=C(N)N)n2)cn1C,MFRNFCWYPYSFQQ-UHFFFAOYSA-N
CHEMBL405398,Unknown,CNS/Neurology,265401106.80933133,0.9999979013782923,22.176831896274994,0.6146360999999999,1.0,429.32200000000034,3.2750000000000004,910.3453932119412,27,3,0.6146360999999999,2.2176831896274996,Brc1cccc(Nc2ncnc3ccncc23)c1NCCN1CCOCC1,VDSXZXJEWIWBCG-UHFFFAOYSA-N
CHEMBL503634,Unknown,Pain/Inflammation,178323767.26817983,0.9999969830164789,15.400159562394498,0.3257306046,1.0,289.287,2.1281699999999995,679.4535993726834,21,2,0.3257306046,1.5400159562394498,COc1c(O)cc(O)c(C(=N)Cc2ccc(O)cc2)c1O,OPELSESCRGGKAM-UHFFFAOYSA-N
CHEMBL503643,Unknown,Pain/Inflammation,167100976.9179393,0.9999968133657525,14.36726676067007,0.49002547607999997,1.0,233.223,2.0428,585.2031958020821,17,2,0.49002547607999997,1.436726676067007,CCOC(=O)c1cc2cc(C(=O)O)ccc2[nH]1,CAVYPAYXEMVXMS-UHFFFAOYSA-N
CHEMBL503870,Unknown,Immunology,341686327.02324677,0.9999962345819945,31.14186148637363,0.16626357000000022,0.8,622.6350000000003,1.1223000000000047,1436.343336427435,45,3,0.13301085600000018,3.114186148637363,C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)NN(CC(N)=O)C(=O)/C=C/C(=O)N(Cc1ccco1)Cc1ccco1,QXUSQBUGZMVOOW-TVTVEFKISA-N
CHEMBL501671,Unknown,CNS/Neurology,388587764.2126054,0.99999585,34.47533771136245,0.18641987999999973,0.8,652.7950000000002,4.942800000000004,1962.682495558902,45,3,0.1491359039999998,3.447533771136245,COc1cccc(CNC2(CCC(C)(C)C)C(=O)C(C3=NS(=O)(=O)c4cc(NS(C)(=O)=O)ccc4N3)=C(O)c3ccccc32)c1,BWBRRJGLAOHIOF-UHFFFAOYSA-N
CHEMBL403325,Unknown,Other,248327441.15358356,0.9999973493051145,19.252547913507087,0.4766187095999998,1.0,438.56800000000027,3.5840000000000014,917.0527141677402,32,2,0.4766187095999998,1.9252547913507088,C[C@H]1CN(CCC(=O)N[C@@H](CCc2ccccc2)C(=O)O)CC[C@@]1(C)c1cccc(O)c1,YJYUIXQWAGWQFA-FPDDQMOCSA-N
CHEMBL155287,Unknown,Anti-infective,136524613.89971218,0.9999956837664237,12.529946472868659,0.26159941835999995,1.0,263.034,1.4102000000000003,257.6480131294878,11,1,0.26159941835999995,1.2529946472868658,O=C(NO)c1ccc(I)cc1,HXIKIQLHKIBCOH-UHFFFAOYSA-N
CHEMBL265174,Unknown,Pain/Inflammation,179291522.1814583,0.999996346374359,15.46574720791291,0.24311103249999969,1.0,326.43600000000004,4.545500000000004,625.7635327526165,24,1,0.24311103249999969,1.546574720791291,C=CCc1ccc(OC(=O)C23CC4CC(CC(C4)C2)C3)c(OC)c1,MBCSWBZTDLYPDX-UHFFFAOYSA-N
CHEMBL264472,Unknown,Pain/Inflammation,236124427.4428466,0.9999972717041322,17.266200624043904,0.6800045534639998,1.0,379.46000000000015,2.7349200000000016,839.8356289545894,28,2,0.6800045534639998,1.7266200624043904,Cc1cccc(N2CCN(CCCON3C(=O)c4ccccc4C3=O)CC2)c1,RHECIYJIUGOBHK-UHFFFAOYSA-N
CHEMBL405225,Unknown,CNS/Neurology,227366842.80856717,0.999997911745186,21.78439505836483,0.3051193670279997,1.0,355.482,4.200970000000003,904.5860077819768,25,3,0.3051193670279997,2.178439505836483,N=c1sc2ccccc2n1CCN1CCC(c2ccc(F)cc2)CC1,YIJMYOZUUPAERG-UHFFFAOYSA-N
CHEMBL409812,Unknown,Other,219908959.98660317,0.9999957917182027,18.208062199025743,0.1094625,0.8,474.68600000000015,6.233000000000006,717.6212237351854,34,1,0.08757000000000001,1.8208062199025743,CCCCCCCCCCCCCC(=O)NCc1ccc(C(=O)N[C@H](C(=O)O)[C@@H](C)CC)cc1,ITPYFRWLCXHEKA-NVQXNPDNSA-N
CHEMBL499520,Unknown,Other,252823865.14223552,0.9999972636797806,19.121814119912038,0.5186394127199997,1.0,438.54600000000016,3.7573000000000025,964.6223441724092,29,2,0.5186394127199997,1.9121814119912037,O=C(Nc1ncc(F)s1)[C@H](CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,DBMFNEZMJWKKPU-QGZVFWFLSA-N
CHEMBL1082532,Unknown,CNS/Neurology,234253377.29994276,0.9999978285685609,22.308012044651043,0.2943573837599995,1.0,369.80400000000014,4.5259000000000045,950.7952440014612,26,3,0.2943573837599995,2.2308012044651044,Oc1ccc(/N=C(/Cc2ccc(Cl)cc2)c2ccc(O)c(O)c2O)cc1,SIPOGQRDQZRLJC-XLNRJJMWSA-N
CHEMBL501922,Unknown,Metabolic,287760886.97448575,0.999995575452538,25.41204672841986,0.17901428999999983,0.8,528.5980000000003,3.793700000000003,1202.5263677907828,38,1,0.14321143199999986,2.541204672841986,COC(=O)C[C@H]1C(C)(C)[C@H](OC(C)=O)[C@H]2C(=O)[C@]1(C)[C@H]1CC[C@]3(C)[C@@H](CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@H]23,OEAILFQKPDJEPG-KQOVNBMPSA-N
CHEMBL500195,Unknown,CNS/Neurology,347672506.68358684,0.9999961670885934,30.430835512192267,0.25233200999999994,0.8,628.7700000000002,3.0497000000000014,1473.839670341583,46,3,0.20186560799999997,3.043083551219227,CC(C)(C)OC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1,MUCJBMLSOAIPBH-ORYMTKCHSA-N
CHEMBL501101,Unknown,Anti-infective,164414586.67547974,0.9999969039766438,15.549701221145666,0.198927,1.0,270.266,-0.2590000000000003,635.5425798551978,18,2,0.198927,1.5549701221145666,O=S(=O)(CCO)c1no[n+]([O-])c1-c1ccccc1,OULNAFZTLMFEFR-UHFFFAOYSA-N
CHEMBL505943,Unknown,Pain/Inflammation,183200463.46479404,0.9999975589447567,15.00199193621876,0.50022539712,1.0,265.367,2.3416,699.4137537055799,17,3,0.50022539712,1.500199193621876,CNc1nc2sc(SC)nc2c2c1ncn2C,YFOQLWYTRVQHIZ-UHFFFAOYSA-N
CHEMBL506057,Unknown,CNS/Neurology,328389116.4356688,0.9999965543309429,30.106644568599652,0.17923994587799977,0.8,551.6430000000003,4.518300000000004,1558.705031749368,41,4,0.14339195670239982,3.010664456859965,O=C(NO)[C@H]1C[C@]1(Cc1ccc(OCc2cc(-c3ccccc3)nc3ccccc23)cc1)C(=O)N1CCC[C@H]1CO,PHCNKOHEKZYJCZ-OYRZRQNVSA-N
CHEMBL1203224,Unknown,Other,256339442.49596477,0.9999973662931794,19.190258342541128,0.4668498734999991,1.0,479.0900000000002,4.575700000000006,907.614900385019,32,2,0.4668498734999991,1.9190258342541129,CCCC1(C)CC(=O)N(CCCCN2CCN(c3nsc4ccccc34)CC2)C(=O)C1.Cl,QCOAOMADZDCMHQ-UHFFFAOYSA-N
CHEMBL441620,Unknown,Pain/Inflammation,183058614.42585194,0.9999956604421013,15.35084276447806,0.17939483099999992,1.0,379.4970000000001,3.6258000000000017,544.6900562748541,27,0,0.17939483099999992,1.5350842764478059,CCCCCC(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(N)=O)[C@@H]2C[C@H]1OC(=O)O2,YZOCAKDGVCQOFA-OZPHKNKMSA-N
CHEMBL444524,Unknown,Metabolic,316123228.95929813,0.9999948698908144,27.278502253794155,0.12307889999999981,0.8,616.7480000000002,4.670600000000005,1294.5051031152364,44,0,0.09846311999999985,2.7278502253794157,C/C=C(\C)C(=O)O[C@@H]1[C@@H]2[C@H]([C@H](OC(=O)C(C)CC)[C@H](OC(C)=O)/C(C)=C/[C@@]34O[C@@]3(C[C@H](C)[C@@H]4OC(C)=O)C(=O)[C@@H]1C)C2(C)C,OYJIRPDIKPGGLA-JJCNZDQMSA-N
CHEMBL444987,Unknown,Pain/Inflammation,134319750.782438,0.9999953159278503,13.190208666977576,0.1678796774999999,1.0,247.38199999999995,3.857700000000003,353.29325012980814,18,0,0.1678796774999999,1.3190208666977576,CC(C)=CCC/C(C)=C/C=C/C(=O)N1CCCC1,YKCYPKYQYASXOV-HTYBMYLDSA-N
CHEMBL1203109,Unknown,Other,243002295.23003167,0.9999972824693766,18.355515265995034,0.5597985942,1.0,422.90900000000016,2.5466000000000006,845.8163203093077,29,2,0.5597985942,1.8355515265995035,CNC(=O)c1cc(C(O)CNC(C)CCc2ccc3c(c2)OCO3)ccc1O.Cl,PHGBOTFWVBUXCA-UHFFFAOYSA-N
CHEMBL263058,Unknown,Immunology,292782264.20491594,0.9999965964619764,24.399672123491467,0.38347425,0.8,569.3960000000002,2.3975,935.2989020741616,33,2,0.30677940000000004,2.4399672123491465,COc1ccccc1N1CCN(CCCNC(=O)c2ccccc2I)CC1.O=C(O)C(=O)O,AEAUTYCNVOCIMR-UHFFFAOYSA-N
CHEMBL263810,Unknown,CNS/Neurology,273854544.5791028,0.9999971859353955,24.828477799559224,0.23478629999999995,0.8,461.39500000000015,7.020620000000004,1207.813669193698,29,4,0.18782903999999997,2.4828477799559225,Cc1cc(NC(=O)c2cc(Cl)cc(Cl)c2O)ccc1Sc1nc2ccccc2s1,TXRBTOGSOZZLKW-UHFFFAOYSA-N
CHEMBL4116085,Unknown,Pain/Inflammation,192604947.6687071,0.9999970942090636,16.01562025185984,0.41276856179999993,1.0,304.3930000000001,3.6383800000000015,741.2272574856379,23,2,0.41276856179999993,1.601562025185984,CN(C/C=C/c1ccc(C#N)cc1)Cc1ccc2c(c1)CCO2,HQETUHHOSLHNIO-NSCUHMNNSA-N
CHEMBL266960,Unknown,CNS/Neurology,268190449.2463533,0.999997548095551,24.23158594591449,0.3991000859999999,1.0,423.9040000000001,3.7366800000000016,1106.6135828095505,30,3,0.3991000859999999,2.423158594591449,COc1ccc(CNc2nnc(N3CCC(O)CC3)c3ccc(C#N)cc23)cc1Cl,VDXZLVXFVYDBNH-UHFFFAOYSA-N
CHEMBL443992,Unknown,Pain/Inflammation,187988071.13658613,0.9999970703405239,15.678990089139987,0.3917405310719999,1.0,298.3670000000001,3.4743200000000014,727.96695765811,21,2,0.3917405310719999,1.5678990089139986,Cc1cccc(NC(=S)Nc2ccc3c(c2)C(=O)OC3)c1,AJJGEERXDGDQEB-UHFFFAOYSA-N
CHEMBL409297,Unknown,Anti-infective,233711839.29195058,0.9999973544380257,18.180533090095075,0.645801069,1.0,353.4220000000001,1.8677999999999997,885.7989031896941,26,2,0.645801069,1.8180533090095075,C=CCn1cc(C[C@@H]2NC(=O)[C@@H]3CCCN3C2=O)c2ccc(OC)cc21,REIZBZBLICQUFC-IRXDYDNUSA-N
CHEMBL405416,Unknown,CNS/Neurology,224982166.92712507,0.9999978669062609,21.528776086781384,0.38721355243199984,1.0,334.4230000000001,3.4823200000000023,870.5034782375175,25,3,0.38721355243199984,2.1528776086781383,Cc1ccc(Oc2nc3ccccc3nc2N2CCN(C)CC2)cc1,ZJERWVJNAYLTOX-UHFFFAOYSA-N
CHEMBL405667,Unknown,CNS/Neurology,233897747.92455107,0.9999973259019886,23.851014914783445,0.1278795,0.8,349.43300000000005,5.980900000000004,1130.054450758982,27,4,0.10230360000000001,2.3851014914783444,O=C1CC(c2ccc(-c3ccccc3)cc2)c2c(ccc3ccccc23)N1,FIXJFHRCFOCKFV-UHFFFAOYSA-N
CHEMBL411601,Unknown,Cardiovascular,185704500.146196,0.9999956882249461,17.600859169156273,0.10416666666666667,1.0,371.4630000000001,-1.1806999999999963,560.1249700590942,25,0,0.10416666666666667,1.7600859169156273,CC(=O)NC(C(=O)N1CCSCC1)[C@H]1CC(C(=O)O)C[C@@H]1N=C(N)N,BDSRBHWIGUHRNH-YECOWLKZSA-N
CHEMBL441131,Unknown,Pain/Inflammation,175131705.20467973,0.999996839361878,14.817979280076914,0.24462492515999978,1.0,324.13300000000004,4.5454000000000025,599.6454877327923,20,2,0.24462492515999978,1.4817979280076914,CCCc1cnnn1-c1c(Cl)cc(C(F)(F)F)cc1Cl,QSAXYXZBPFYFMV-UHFFFAOYSA-N
CHEMBL155374,Unknown,Anti-infective,165089976.9848963,0.9999968019159944,15.086226981615601,0.27041270592,1.0,273.657,1.4745999999999997,578.8422190795903,17,2,0.27041270592,1.50862269816156,O=C(O)C(=O)Nc1nc(-c2cc(Cl)no2)cs1,CXUAHUFXAFPMMD-UHFFFAOYSA-N
CHEMBL217730,Unknown,Pain/Inflammation,211577279.0310021,0.9999971374163825,16.4185609839056,0.5407765700999998,1.0,340.4270000000001,3.2898200000000024,765.2313236051539,25,2,0.5407765700999998,1.64185609839056,CCc1c(C)[nH]c2c1/C(=N/OC(=O)NCCc1cccnc1)CCC2,FRDHUVIJKSQWJP-HAVVHWLPSA-N
CHEMBL261894,Unknown,Immunology,291691630.12825465,0.9999963536805876,26.480280518215007,0.30568725,0.8,522.6900000000003,2.9713000000000003,1070.1774513872476,38,2,0.24454980000000004,2.648028051821501,CCC[C@@H]1NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](Cc2ccc(O)cc2)NCc2ccccc2CCCCNC1=O,JYUPQDZMANQSKY-OYUWMTPXSA-N
CHEMBL262664,Unknown,Pain/Inflammation,240831283.28253004,0.9999972189277209,17.22143311612042,0.7149951971999998,1.0,397.5190000000002,2.590600000000001,810.5154004276487,29,2,0.7149951971999998,1.722143311612042,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)CCc1ccccn1)CC2,BHVPBHGQPGCMCT-UHFFFAOYSA-N
CHEMBL438822,Unknown,CNS/Neurology,362914032.2540582,0.9999961463439684,30.9500364227663,0.33105502547999965,0.8,662.7530000000003,3.897000000000004,1485.3644620232317,48,3,0.26484402038399973,3.09500364227663,O=C(NC[C@@H]1CCCNC1)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,DKABYCZEFMBXSO-BMSWWXRLSA-N
CHEMBL500021,Unknown,Pain/Inflammation,209518854.46586236,0.9999970868960498,16.121898740841498,0.6145017948719999,1.0,322.41600000000005,3.1958800000000016,737.1644721292869,24,2,0.6145017948719999,1.6121898740841498,CCC(C)CNc1nc(C#N)nc2c1NCN2Cc1ccccc1,HDACYHCKZGLUJI-UHFFFAOYSA-N
CHEMBL265024,Unknown,Pain/Inflammation,186045854.88809067,0.9999956029740427,15.038888691620404,0.31973171156666663,1.0,366.4580000000002,2.1409,512.7633569958901,26,0,0.31973171156666663,1.5038888691620405,CCOC(=O)COC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,GUVIYXHDBVMZJB-UHFFFAOYSA-N
CHEMBL263956,Unknown,Immunology,290403611.45531964,0.9999964023489811,26.437274015021256,0.25381958039999963,0.8,537.6970000000002,4.883600000000005,1043.1394549664751,39,2,0.20305566431999972,2.6437274015021255,CCCCCCC[C@H]1OC(=O)C[C@@H](O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc2ccccc2)OC(=O)[C@H]1C,SHKAVHLKQFRDQE-OANXNEKNSA-N
CHEMBL265282,Unknown,CNS/Neurology,235993809.08414692,0.9999970567345776,22.525714774117457,0.21408975,0.8,389.33000000000015,5.722120000000005,979.591901338288,26,3,0.1712718,2.252571477411746,CCCN1c2cc(C)nc3c(-c4ccc(Cl)cc4Cl)nn(c23)C[C@@H]1CC,UOLDHCLTONXNAU-AWEZNQCLSA-N
CHEMBL4116102,Unknown,Pain/Inflammation,218047193.48340133,0.9999972460327319,17.179488338551327,0.3771711972,1.0,387.4150000000001,2.38817,825.5737398933106,28,2,0.3771711972,1.7179488338551328,N=C(N)NC(=O)OCc1cccc(N2CCC(Oc3cccnc3)CC2)c1F,DCWSCSVWLWCSMR-UHFFFAOYSA-N
CHEMBL267740,Unknown,CNS/Neurology,279034659.7960188,0.9999976800364955,26.199840636733818,0.2936340568933329,1.0,418.49300000000017,4.9127000000000045,1333.3130581086286,31,4,0.2936340568933329,2.6199840636733818,CCCCc1oc2ccccc2c1Cc1cccc(/C(C)=C/Cn2oc(=O)[nH]c2=O)c1,QCEFMNARTINCQJ-GHRIWEEISA-N
CHEMBL1203199,Unknown,CNS/Neurology,229916261.88797206,0.9999978800280396,21.583450164756766,0.31512886775999965,1.0,372.921,4.214800000000004,877.7933553009022,25,3,0.31512886775999965,2.1583450164756766,C[C@H](NC(=O)[C@H]1Cc2c(sc3ccccc23)CN1)c1ccccc1.Cl,OLKLYYGNTKPDGX-OZIFAFRSSA-N
CHEMBL444024,Unknown,Pain/Inflammation,211849456.94348615,0.9999970088516189,15.738564212718023,0.7319723954399999,1.0,316.35300000000007,2.9812000000000016,693.8064548939703,23,2,0.7319723954399999,1.5738564212718023,COC(=O)c1cc(CCc2ccc(OC)cc2OC)ccc1O,OCROLQUDXVCBIY-UHFFFAOYSA-N
CHEMBL444145,Unknown,Pain/Inflammation,189936894.62369066,0.9999958996331961,15.898095611978958,0.2652992748,1.0,348.43900000000014,2.1692,677.5739978069821,25,0,0.2652992748,1.5898095611978957,C=C(CO)[C@]12C=C3C(=O)C[C@@H](C(C)C)[C@]3(C)C[C@@H](O)[C@@]1(C)CC(=O)O2,LAUXGJSHPLNZHD-LVQIXTDASA-N
CHEMBL444231,Unknown,Other,262469651.05977714,0.999995374822145,20.947214495979253,0.12489935150999977,0.8,546.7450000000003,4.7237000000000045,1013.9876972632017,39,0,0.09991948120799982,2.0947214495979254,C=C(CC(O)C(C)(O)[C@H]1CC[C@H]2C3=C[C@H](OC(C)=O)[C@H]4[C@@H](OC(C)=O)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,VADVFHPNQHOFEA-QFFOTPQNSA-N
CHEMBL4116106,Unknown,Cardiovascular,227292761.36647928,0.9999973289764935,20.058500448202267,0.1725,1.0,426.2590000000001,-0.9507,871.6536074734815,27,2,0.1725,2.0058500448202268,O=c1[nH]cnc2c1ncn2C(COCCP(=O)(O)O)COCCP(=O)(O)O,QILJCTJTALGWKS-UHFFFAOYSA-N
CHEMBL444233,Unknown,Pain/Inflammation,173626772.89041093,0.9999968946352341,14.868069811344359,0.3754008907799999,1.0,274.707,3.316300000000002,630.3529078008598,19,2,0.3754008907799999,1.486806981134436,CC1(c2ccccn2)ON=C(c2ccccc2Cl)O1,NTRYLBQYVMCCRY-UHFFFAOYSA-N
CHEMBL441948,Unknown,Pain/Inflammation,148470779.87828705,0.9999967377268226,14.012930440382725,0.33066926640000005,1.0,210.28,2.3840000000000003,543.1815681275363,16,2,0.33066926640000005,1.4012930440382725,c1ccc2cc(CC3=NCCN3)ccc2c1,VIXRKFBKWOHVBR-UHFFFAOYSA-N
CHEMBL442894,Unknown,Anti-infective,186092047.48162177,0.9999972959160174,17.680279942279814,0.1664325,1.0,271.232,-0.4325999999999999,946.7133237133024,20,2,0.1664325,1.7680279942279813,Cn1c(=O)c2c3c(cnc2n(C)c1=O)C(=O)C=CC3=O,NIIGOLPNKWYMTF-UHFFFAOYSA-N
CHEMBL264812,Unknown,Pain/Inflammation,210328791.92392585,0.999996964065247,15.97351694618405,0.5799798223200001,1.0,352.4820000000001,2.6502,668.9251372070257,26,2,0.5799798223200001,1.597351694618405,CN(CCNC(=O)N1CCN(c2ccccc2)CC1)Cc1ccccc1,ZUYIQQYTENCMFY-UHFFFAOYSA-N
CHEMBL440981,Unknown,Immunology,269001664.26328635,0.9999970823300424,24.093649114485668,0.15525,0.8,526.316,-2.229959999999995,965.3721987059284,30,3,0.1242,2.409364911448567,Cc1ccc[n+](CCC#Cc2ccc(C#CCC[n+]3cccc(C)c3)cc2)c1.[Br-].[Br-],WHZCBTLRGGDXDM-UHFFFAOYSA-L
CHEMBL444368,Unknown,Pain/Inflammation,183664362.74296957,0.9999970621173587,15.652733066278405,0.3904045715999998,1.0,281.355,2.6366000000000023,723.3985326278217,21,2,0.3904045715999998,1.5652733066278404,CN1CCc2cccc3c2[C@H]1Cc1ccc(CO)c(O)c1-3,HATGKOHTAYTUSG-OAHLLOKOSA-N
CHEMBL445177,Unknown,Pain/Inflammation,171898948.3679522,0.9999954360065864,14.962521725651019,0.16516605,0.8,346.511,6.500100000000008,520.0036590570138,25,1,0.13213284,1.496252172565102,CCCCCC/C=C\CCCCCCCc1cccc(O)c1C(=O)O,YXHVCZZLWZYHSA-FPLPWBNLSA-N
CHEMBL442595,Unknown,Pain/Inflammation,189259244.81700552,0.999997074101473,15.950354364408934,0.2261257387199997,1.0,343.883,4.166700000000004,730.0563738825732,23,2,0.2261257387199997,1.5950354364408934,CN(Cc1ccccc1)C(=S)N1CCC(c2cccc(Cl)c2)=N1,LGCQUBQIDPGHHH-UHFFFAOYSA-N
CHEMBL265130,Unknown,CNS/Neurology,264892373.6205919,0.9999975226317235,24.529174807824017,0.3260553357599997,1.0,421.4530000000001,4.290200000000003,1120.7601536671775,31,3,0.3260553357599997,2.4529174807824017,CCOC(=O)c1ccc2ncc(C(=O)OCC)c(Nc3ccc(NC(C)=O)cc3)c2c1,QDRFZGBUDIQUSQ-UHFFFAOYSA-N
CHEMBL262924,Unknown,CNS/Neurology,329836731.01939154,0.9999970253174184,30.2151853809488,0.13421276693999984,0.8,560.0580000000003,4.634300000000003,1597.0458786843813,40,5,0.10737021355199988,3.02151853809488,COCCOc1ccc(N2CCN(Cc3cccc(-c4cc5nc(-c6ccco6)nn5c(N)n4)c3)CC2)c(Cl)c1,AXGPHCKLDUJMDG-UHFFFAOYSA-N
CHEMBL264478,Unknown,Immunology,324456604.39390147,0.9999970111907901,30.641599047051642,0.20864584260000002,0.8,507.8880000000002,1.2670000000000003,1604.8940055354876,36,5,0.16691667408000002,3.064159904705164,O=C([O-])c1cc(F)ccc1Cn1nnc(-c2cccc(/C=C/c3ccc4ccc(Cl)cc4n3)c2)n1.[Na+],ZWMVUYITFQYQRW-FCVRUTMISA-M
CHEMBL1205150,Unknown,Metabolic,260899032.04097342,0.9999957634117831,23.33647263578233,0.15225,0.8,475.4610000000002,-2.2465999999999964,1098.104564989357,31,1,0.1218,2.333647263578233,COC(=O)/C=C1/C(=O)N2C1S(=O)(=O)[C@@](C)(COC(=O)CSc1nnnn1C)[C@@H]2C(=O)O,WOEKVBCDFRSHHE-VSOFOQCTSA-N
CHEMBL153812,Unknown,Pain/Inflammation,179749822.84422177,0.999997614885826,15.304408363382771,0.50561987256,1.0,237.262,2.1244,730.4921254920199,18,3,0.50561987256,1.530440836338277,NC(=O)c1ccccc1-n1cnc2ccccc21,SPSMKSLIWNNIJD-UHFFFAOYSA-N
CHEMBL1203155,Unknown,Other,275928436.4446946,0.9999974194673195,21.451997552050923,0.35190749999999993,1.0,499.9990000000002,2.8079000000000014,1178.0737114149515,35,3,0.35190749999999993,2.145199755205092,CC1CC(=O)NN=C1c1ccc(NC(=O)CCNCC(O)COc2cccc3[nH]ccc23)cc1.Cl,PDRFHVLVHPUYTI-UHFFFAOYSA-N
CHEMBL443462,Unknown,Pain/Inflammation,144571646.5385164,0.9999960915532108,13.687921217438445,0.3053564831333332,1.0,218.252,2.7790000000000017,484.19622821024456,16,1,0.3053564831333332,1.3687921217438446,CC(=O)c1cc2c(cc1O)OC(C)(C)C=C2,SVUVYHFYZBCYRF-UHFFFAOYSA-N
CHEMBL443602,Unknown,Anti-infective,96887748.74015062,0.99999495,11.924847174102803,0.13254333333333332,1.0,159.18499999999997,-0.7277000000000002,148.6211124509551,11,0,0.13254333333333332,1.1924847174102804,COC(=O)[C@H]1C[C@H](O)CCN1,XYDFSCGFCFYWNY-PHDIDXHHSA-N
CHEMBL437851,Unknown,Other,208833443.33485335,0.9999952272445592,17.711362146189373,0.12781125000000002,0.8,432.6010000000003,5.427400000000006,704.0247551434156,31,0,0.10224900000000002,1.7711362146189373,C[C@H]1[C@@H](OCC23CC4CC(CC(C4)C2)C3)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,BGHFDCMFUPDVPZ-KLOIQOFNSA-N
CHEMBL263614,Unknown,Cardiovascular,181958705.60911885,0.9999955712781843,17.29142100939673,0.1,1.0,375.4180000000001,-0.4619999999999982,495.1545468104949,26,0,0.1,1.7291421009396728,CCCCCCO[C@H]1C=C(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H]1NC(C)=O,FANFLDXHKWDOKU-UDUPFKKZSA-N
CHEMBL263193,Unknown,CNS/Neurology,245398940.76616925,0.999996838504686,23.81438000672699,0.24187949999999997,0.8,375.4680000000001,5.377000000000005,1100.8307300425763,28,3,0.1935036,2.381438000672699,CC1(C)CCC(C)(C)c2cc3c(ccn3C(=O)c3ccc(C(=O)O)cc3)cc21,QNHDUDVKCSJIOJ-UHFFFAOYSA-N
CHEMBL438329,Unknown,CNS/Neurology,263413013.17547873,0.9999975737881616,24.305791694873836,0.3602998794599996,1.0,415.5370000000002,4.943300000000003,1092.3399102892918,31,3,0.3602998794599996,2.4305791694873835,C[C@H]1CC[C@@H](NCc2ccc3c(c2)Cc2c(-c4ccc(CC(=O)O)cc4)n[nH]c2-3)CC1,BTBLVKQZYNTQOX-NBEIKUQISA-N
CHEMBL443332,Unknown,Pain/Inflammation,168955509.7299267,0.999996983809559,15.020806987690069,0.36757433387999994,1.0,243.31,2.2398,679.8941994094682,18,2,0.36757433387999994,1.502080698769007,C=C(C)N1Cc2cccc3[nH]c(=O)n(c23)C(C)C1,OCSIKSHIPBGUCN-UHFFFAOYSA-N
CHEMBL443686,Unknown,Anti-infective,127779837.89369,0.9999964691171408,13.406142215798965,0.25444747436399995,1.0,183.19600000000003,0.4518199999999999,393.95396710695775,12,2,0.25444747436399995,1.3406142215798966,Cc1nonc1-c1nc(S)n[nH]1,ZVPLCLVGRZSNMJ-UHFFFAOYSA-N
CHEMBL1203252,Unknown,Pain/Inflammation,188927640.8680675,0.9999962305178286,15.086638894506498,0.3558506567,1.0,357.88600000000014,2.0531400000000004,561.3987936343799,24,1,0.3558506567,1.5086638894506499,Cc1ccc(OCCCON/C(N)=N/C(N)=N/C(C)C)cc1C.Cl,MCYZTMGMDFFISS-UHFFFAOYSA-N
CHEMBL155263,Unknown,Anti-infective,135849763.04143065,0.9999953541433453,13.77223966811923,0.15168237699999995,1.0,244.36,0.3654999999999999,374.5240807102118,16,0,0.15168237699999995,1.377223966811923,CC(C#CCN1CCCC1)N(C)S(C)(=O)=O,VFAVZVOJIJSRRA-UHFFFAOYSA-N
CHEMBL266873,Unknown,CNS/Neurology,272716646.7924722,0.9999974697321998,24.94917832094004,0.3621948281279995,1.0,432.47600000000017,4.699920000000004,1150.1487778964693,32,3,0.3621948281279995,2.494917832094004,C/C(=C\CC1OC(=O)NC1=O)c1cccc(OCCc2nc(-c3ccccc3)oc2C)c1,UVWOLJAZRBAHMZ-LFIBNONCSA-N
