trial,op_name,offbit_i_val,offbit_j_val,initial_dist,final_dist,dist_change
37861,DIFFERENCE_REVERSED,16612063,15264868,3,0,-3
37862,XOR,8958064,7133833,0,0,0
37862,AND,8958064,7133833,0,0,0
37862,OR,8958064,7133833,0,0,0
37862,DIFFERENCE,8958064,7133833,0,3,3
37862,DIFFERENCE_REVERSED,7133833,8958064,0,3,3
37863,XOR,8117455,13550569,3,3,0
37863,AND,8117455,13550569,3,3,0
37863,OR,8117455,13550569,3,0,-3
37863,DIFFERENCE,8117455,13550569,3,0,-3
37863,DIFFERENCE_REVERSED,13550569,8117455,0,0,0
37864,XOR,10428668,11762828,3,0,-3
37864,AND,10428668,11762828,3,3,0
37864,OR,10428668,11762828,3,3,0
37864,DIFFERENCE,10428668,11762828,3,3,0
37864,DIFFERENCE_REVERSED,11762828,10428668,3,3,0
37865,XOR,11166853,614010,0,2,2
37865,AND,11166853,614010,0,0,0
37865,OR,11166853,614010,0,0,0
37865,DIFFERENCE,11166853,614010,0,0,0
37865,DIFFERENCE_REVERSED,614010,11166853,0,0,0
37866,XOR,5807252,5894548,0,0,0
37866,AND,5807252,5894548,0,0,0
37866,OR,5807252,5894548,0,2,2
37866,DIFFERENCE,5807252,5894548,0,3,3
37866,DIFFERENCE_REVERSED,5894548,5807252,2,3,1
37867,XOR,2892426,15322727,0,3,3
37867,AND,2892426,15322727,0,0,0
37867,OR,2892426,15322727,0,3,3
37867,DIFFERENCE,2892426,15322727,0,3,3
37867,DIFFERENCE_REVERSED,15322727,2892426,3,3,0
37868,XOR,16330340,16268210,3,3,0
37868,AND,16330340,16268210,3,0,-3
37868,OR,16330340,16268210,3,3,0
37868,DIFFERENCE,16330340,16268210,3,3,0
37868,DIFFERENCE_REVERSED,16268210,16330340,0,3,3
37869,XOR,11855723,4365206,3,0,-3
37869,AND,11855723,4365206,3,3,0
37869,OR,11855723,4365206,3,3,0
37869,DIFFERENCE,11855723,4365206,3,3,0
37869,DIFFERENCE_REVERSED,4365206,11855723,3,3,0
37870,XOR,8495545,13774936,0,3,3
37870,AND,8495545,13774936,0,0,0
37870,OR,8495545,13774936,0,3,3
37870,DIFFERENCE,8495545,13774936,0,0,0
37870,DIFFERENCE_REVERSED,13774936,8495545,3,0,-3
37871,XOR,1177035,5783759,3,3,0
37871,AND,1177035,5783759,3,3,0
37871,OR,1177035,5783759,3,0,-3
37871,DIFFERENCE,1177035,5783759,3,0,-3
37871,DIFFERENCE_REVERSED,5783759,1177035,0,0,0
37872,XOR,15949115,1963249,2,0,-2
37872,AND,15949115,1963249,2,0,-2
37872,OR,15949115,1963249,2,2,0
37872,DIFFERENCE,15949115,1963249,2,3,1
37872,DIFFERENCE_REVERSED,1963249,15949115,0,3,3
37873,XOR,13633240,15189997,3,0,-3
37873,AND,13633240,15189997,3,3,0
37873,OR,13633240,15189997,3,3,0
37873,DIFFERENCE,13633240,15189997,3,0,-3
37873,DIFFERENCE_REVERSED,15189997,13633240,3,0,-3
37874,XOR,11414474,9527264,3,3,0
37874,AND,11414474,9527264,3,0,-3
37874,OR,11414474,9527264,3,3,0
37874,DIFFERENCE,11414474,9527264,3,3,0
37874,DIFFERENCE_REVERSED,9527264,11414474,0,3,3
37875,XOR,5762545,1833381,0,0,0
37875,AND,5762545,1833381,0,0,0
37875,OR,5762545,1833381,0,0,0
37875,DIFFERENCE,5762545,1833381,0,3,3
37875,DIFFERENCE_REVERSED,1833381,5762545,0,3,3
37876,XOR,5288277,10652888,0,0,0
37876,AND,5288277,10652888,0,0,0
37876,OR,5288277,10652888,0,0,0
37876,DIFFERENCE,5288277,10652888,0,2,2
37876,DIFFERENCE_REVERSED,10652888,5288277,0,2,2
37877,XOR,56391,1240097,3,0,-3
37877,AND,56391,1240097,3,3,0
37877,OR,56391,1240097,3,3,0
37877,DIFFERENCE,56391,1240097,3,3,0
37877,DIFFERENCE_REVERSED,1240097,56391,3,3,0
37878,XOR,7840370,14395022,3,3,0
37878,AND,7840370,14395022,3,3,0
37878,OR,7840370,14395022,3,0,-3
37878,DIFFERENCE,7840370,14395022,3,3,0
37878,DIFFERENCE_REVERSED,14395022,7840370,0,3,3
37879,XOR,14219499,2434306,3,2,-1
37879,AND,14219499,2434306,3,3,0
37879,OR,14219499,2434306,3,3,0
37879,DIFFERENCE,14219499,2434306,3,3,0
37879,DIFFERENCE_REVERSED,2434306,14219499,3,3,0
37880,XOR,855189,14699973,3,0,-3
37880,AND,855189,14699973,3,3,0
37880,OR,855189,14699973,3,3,0
37880,DIFFERENCE,855189,14699973,3,3,0
37880,DIFFERENCE_REVERSED,14699973,855189,3,3,0
37881,XOR,11373716,8324991,3,0,-3
37881,AND,11373716,8324991,3,3,0
37881,OR,11373716,8324991,3,3,0
37881,DIFFERENCE,11373716,8324991,3,0,-3
37881,DIFFERENCE_REVERSED,8324991,11373716,3,0,-3
37882,XOR,7532154,16755225,3,0,-3
37882,AND,7532154,16755225,3,3,0
37882,OR,7532154,16755225,3,3,0
37882,DIFFERENCE,7532154,16755225,3,3,0
37882,DIFFERENCE_REVERSED,16755225,7532154,3,3,0
37883,XOR,9026769,8168773,0,2,2
37883,AND,9026769,8168773,0,0,0
37883,OR,9026769,8168773,0,0,0
37883,DIFFERENCE,9026769,8168773,0,0,0
37883,DIFFERENCE_REVERSED,8168773,9026769,0,0,0
37884,XOR,11533816,10902016,0,0,0
37884,AND,11533816,10902016,0,0,0
37884,OR,11533816,10902016,0,0,0
37884,DIFFERENCE,11533816,10902016,0,3,3
37884,DIFFERENCE_REVERSED,10902016,11533816,0,3,3
37885,XOR,16007945,7449752,0,3,3
37885,AND,16007945,7449752,0,3,3
37885,OR,16007945,7449752,0,0,0
37885,DIFFERENCE,16007945,7449752,0,0,0
37885,DIFFERENCE_REVERSED,7449752,16007945,3,0,-3
37886,XOR,13205834,7957810,3,0,-3
37886,AND,13205834,7957810,3,3,0
37886,OR,13205834,7957810,3,3,0
37886,DIFFERENCE,13205834,7957810,3,0,-3
37886,DIFFERENCE_REVERSED,7957810,13205834,3,0,-3
37887,XOR,14413033,9836005,0,0,0
37887,AND,14413033,9836005,0,2,2
37887,OR,14413033,9836005,0,0,0
37887,DIFFERENCE,14413033,9836005,0,0,0
37887,DIFFERENCE_REVERSED,9836005,14413033,2,0,-2
37888,XOR,1590512,5803450,2,0,-2
37888,AND,1590512,5803450,2,2,0
37888,OR,1590512,5803450,2,2,0
37888,DIFFERENCE,1590512,5803450,2,3,1
37888,DIFFERENCE_REVERSED,5803450,1590512,2,3,1
37889,XOR,12592540,12767484,3,3,0
37889,AND,12592540,12767484,3,3,0
37889,OR,12592540,12767484,3,0,-3
37889,DIFFERENCE,12592540,12767484,3,0,-3
37889,DIFFERENCE_REVERSED,12767484,12592540,0,0,0
37890,XOR,1523473,16034780,0,3,3
37890,AND,1523473,16034780,0,0,0
37890,OR,1523473,16034780,0,3,3
37890,DIFFERENCE,1523473,16034780,0,3,3
37890,DIFFERENCE_REVERSED,16034780,1523473,3,3,0
37891,XOR,16531345,10613539,3,3,0
37891,AND,16531345,10613539,3,0,-3
37891,OR,16531345,10613539,3,3,0
37891,DIFFERENCE,16531345,10613539,3,0,-3
37891,DIFFERENCE_REVERSED,10613539,16531345,0,0,0
37892,XOR,12831856,15861316,3,0,-3
37892,AND,12831856,15861316,3,3,0
37892,OR,12831856,15861316,3,3,0
37892,DIFFERENCE,12831856,15861316,3,0,-3
37892,DIFFERENCE_REVERSED,15861316,12831856,3,0,-3
37893,XOR,14400755,8007612,3,2,-1
37893,AND,14400755,8007612,3,3,0
37893,OR,14400755,8007612,3,3,0
37893,DIFFERENCE,14400755,8007612,3,2,-1
37893,DIFFERENCE_REVERSED,8007612,14400755,3,2,-1
37894,XOR,2439479,1132395,0,3,3
37894,AND,2439479,1132395,0,3,3
37894,OR,2439479,1132395,0,0,0
37894,DIFFERENCE,2439479,1132395,0,0,0
37894,DIFFERENCE_REVERSED,1132395,2439479,3,0,-3
37895,XOR,3840608,6125908,0,3,3
37895,AND,3840608,6125908,0,0,0
37895,OR,3840608,6125908,0,3,3
37895,DIFFERENCE,3840608,6125908,0,3,3
37895,DIFFERENCE_REVERSED,6125908,3840608,3,3,0
37896,XOR,3080728,1310070,0,3,3
37896,AND,3080728,1310070,0,3,3
37896,OR,3080728,1310070,0,0,0
37896,DIFFERENCE,3080728,1310070,0,0,0
37896,DIFFERENCE_REVERSED,1310070,3080728,3,0,-3
37897,XOR,7336340,495154,0,0,0
37897,AND,7336340,495154,0,0,0
37897,OR,7336340,495154,0,0,0
37897,DIFFERENCE,7336340,495154,0,0,0
37897,DIFFERENCE_REVERSED,495154,7336340,0,0,0
37898,XOR,10252762,5318897,3,1,-2
37898,AND,10252762,5318897,3,2,-1
37898,OR,10252762,5318897,3,3,0
37898,DIFFERENCE,10252762,5318897,3,3,0
37898,DIFFERENCE_REVERSED,5318897,10252762,2,3,1
37899,XOR,4803822,16086176,2,0,-2
37899,AND,4803822,16086176,2,2,0
37899,OR,4803822,16086176,2,0,-2
37899,DIFFERENCE,4803822,16086176,2,0,-2
37899,DIFFERENCE_REVERSED,16086176,4803822,0,0,0
37900,XOR,12203335,10238548,3,0,-3
37900,AND,12203335,10238548,3,3,0
37900,OR,12203335,10238548,3,3,0
37900,DIFFERENCE,12203335,10238548,3,0,-3
37900,DIFFERENCE_REVERSED,10238548,12203335,3,0,-3
37901,XOR,1996740,16424683,3,0,-3
37901,AND,1996740,16424683,3,3,0
37901,OR,1996740,16424683,3,3,0
37901,DIFFERENCE,1996740,16424683,3,3,0
37901,DIFFERENCE_REVERSED,16424683,1996740,3,3,0
37902,XOR,6319787,4678507,2,3,1
37902,AND,6319787,4678507,2,3,1
37902,OR,6319787,4678507,2,2,0
37902,DIFFERENCE,6319787,4678507,2,3,1
37902,DIFFERENCE_REVERSED,4678507,6319787,3,3,0
37903,XOR,7218954,9217530,3,2,-1
37903,AND,7218954,9217530,3,3,0
37903,OR,7218954,9217530,3,3,0
37903,DIFFERENCE,7218954,9217530,3,0,-3
37903,DIFFERENCE_REVERSED,9217530,7218954,3,0,-3
37904,XOR,8121610,134646,0,0,0
37904,AND,8121610,134646,0,0,0
37904,OR,8121610,134646,0,0,0
37904,DIFFERENCE,8121610,134646,0,2,2
37904,DIFFERENCE_REVERSED,134646,8121610,0,2,2
37905,XOR,3265048,647151,3,3,0
37905,AND,3265048,647151,3,0,-3
37905,OR,3265048,647151,3,3,0
37905,DIFFERENCE,3265048,647151,3,0,-3
37905,DIFFERENCE_REVERSED,647151,3265048,0,0,0
37906,XOR,12867012,10361190,0,0,0
37906,AND,12867012,10361190,0,0,0
37906,OR,12867012,10361190,0,0,0
37906,DIFFERENCE,12867012,10361190,0,0,0
37906,DIFFERENCE_REVERSED,10361190,12867012,0,0,0
37907,XOR,6946814,1625221,3,0,-3
37907,AND,6946814,1625221,3,3,0
37907,OR,6946814,1625221,3,3,0
37907,DIFFERENCE,6946814,1625221,3,0,-3
37907,DIFFERENCE_REVERSED,1625221,6946814,3,0,-3
37908,XOR,12697894,8224215,3,3,0
37908,AND,12697894,8224215,3,2,-1
37908,OR,12697894,8224215,3,3,0
37908,DIFFERENCE,12697894,8224215,3,0,-3
37908,DIFFERENCE_REVERSED,8224215,12697894,2,0,-2
37909,XOR,11472000,5137602,3,3,0
37909,AND,11472000,5137602,3,0,-3
37909,OR,11472000,5137602,3,3,0
37909,DIFFERENCE,11472000,5137602,3,3,0
37909,DIFFERENCE_REVERSED,5137602,11472000,0,3,3
37910,XOR,15576365,8239247,3,0,-3
37910,AND,15576365,8239247,3,3,0
37910,OR,15576365,8239247,3,3,0
37910,DIFFERENCE,15576365,8239247,3,0,-3
37910,DIFFERENCE_REVERSED,8239247,15576365,3,0,-3
37911,XOR,10795078,9840360,0,3,3
37911,AND,10795078,9840360,0,3,3
37911,OR,10795078,9840360,0,0,0
37911,DIFFERENCE,10795078,9840360,0,3,3
37911,DIFFERENCE_REVERSED,9840360,10795078,3,3,0
37912,XOR,3447962,2648563,3,3,0
37912,AND,3447962,2648563,3,0,-3
37912,OR,3447962,2648563,3,3,0
37912,DIFFERENCE,3447962,2648563,3,0,-3
37912,DIFFERENCE_REVERSED,2648563,3447962,0,0,0
37913,XOR,7866914,10947362,0,0,0
37913,AND,7866914,10947362,0,0,0
37913,OR,7866914,10947362,0,0,0
37913,DIFFERENCE,7866914,10947362,0,0,0
37913,DIFFERENCE_REVERSED,10947362,7866914,0,0,0
37914,XOR,4643950,7934468,3,3,0
37914,AND,4643950,7934468,3,3,0
37914,OR,4643950,7934468,3,0,-3
37914,DIFFERENCE,4643950,7934468,3,3,0
37914,DIFFERENCE_REVERSED,7934468,4643950,0,3,3
37915,XOR,8292843,6629158,3,0,-3
37915,AND,8292843,6629158,3,3,0
37915,OR,8292843,6629158,3,3,0
37915,DIFFERENCE,8292843,6629158,3,0,-3
37915,DIFFERENCE_REVERSED,6629158,8292843,3,0,-3
37916,XOR,8184297,294510,2,0,-2
37916,AND,8184297,294510,2,0,-2
37916,OR,8184297,294510,2,2,0
37916,DIFFERENCE,8184297,294510,2,0,-2
37916,DIFFERENCE_REVERSED,294510,8184297,0,0,0
37917,XOR,16382383,5583871,0,0,0
37917,AND,16382383,5583871,0,0,0
37917,OR,16382383,5583871,0,0,0
37917,DIFFERENCE,16382383,5583871,0,2,2
37917,DIFFERENCE_REVERSED,5583871,16382383,0,2,2
37918,XOR,7528805,4640244,0,3,3
37918,AND,7528805,4640244,0,3,3
37918,OR,7528805,4640244,0,0,0
37918,DIFFERENCE,7528805,4640244,0,0,0
37918,DIFFERENCE_REVERSED,4640244,7528805,3,0,-3
37919,XOR,4150226,9746695,0,3,3
37919,AND,4150226,9746695,0,0,0
37919,OR,4150226,9746695,0,3,3
37919,DIFFERENCE,4150226,9746695,0,0,0
37919,DIFFERENCE_REVERSED,9746695,4150226,3,0,-3
37920,XOR,701263,9702240,0,0,0
37920,AND,701263,9702240,0,0,0
37920,OR,701263,9702240,0,0,0
37920,DIFFERENCE,701263,9702240,0,0,0
37920,DIFFERENCE_REVERSED,9702240,701263,0,0,0
37921,XOR,7676173,7864665,0,3,3
37921,AND,7676173,7864665,0,0,0
37921,OR,7676173,7864665,0,3,3
37921,DIFFERENCE,7676173,7864665,0,3,3
37921,DIFFERENCE_REVERSED,7864665,7676173,3,3,0
37922,XOR,4946073,9411397,0,3,3
37922,AND,4946073,9411397,0,0,0
37922,OR,4946073,9411397,0,3,3
37922,DIFFERENCE,4946073,9411397,0,0,0
37922,DIFFERENCE_REVERSED,9411397,4946073,3,0,-3
37923,XOR,16055376,9288253,3,3,0
37923,AND,16055376,9288253,3,0,-3
37923,OR,16055376,9288253,3,3,0
37923,DIFFERENCE,16055376,9288253,3,0,-3
37923,DIFFERENCE_REVERSED,9288253,16055376,0,0,0
37924,XOR,12603383,15059996,0,0,0
37924,AND,12603383,15059996,0,0,0
37924,OR,12603383,15059996,0,0,0
37924,DIFFERENCE,12603383,15059996,0,3,3
37924,DIFFERENCE_REVERSED,15059996,12603383,0,3,3
37925,XOR,7671390,8854738,3,0,-3
37925,AND,7671390,8854738,3,3,0
37925,OR,7671390,8854738,3,3,0
37925,DIFFERENCE,7671390,8854738,3,3,0
37925,DIFFERENCE_REVERSED,8854738,7671390,3,3,0
37926,XOR,192077,9851304,3,3,0
37926,AND,192077,9851304,3,3,0
37926,OR,192077,9851304,3,0,-3
37926,DIFFERENCE,192077,9851304,3,3,0
37926,DIFFERENCE_REVERSED,9851304,192077,0,3,3
37927,XOR,1626619,13478383,3,3,0
37927,AND,1626619,13478383,3,3,0
37927,OR,1626619,13478383,3,0,-3
37927,DIFFERENCE,1626619,13478383,3,3,0
37927,DIFFERENCE_REVERSED,13478383,1626619,0,3,3
37928,XOR,6323662,6877286,3,0,-3
37928,AND,6323662,6877286,3,3,0
37928,OR,6323662,6877286,3,3,0
37928,DIFFERENCE,6323662,6877286,3,2,-1
37928,DIFFERENCE_REVERSED,6877286,6323662,3,2,-1
37929,XOR,16299364,14722174,3,3,0
37929,AND,16299364,14722174,3,2,-1
37929,OR,16299364,14722174,3,3,0
37929,DIFFERENCE,16299364,14722174,3,0,-3
37929,DIFFERENCE_REVERSED,14722174,16299364,2,0,-2
37930,XOR,4859153,9400980,0,0,0
37930,AND,4859153,9400980,0,0,0
37930,OR,4859153,9400980,0,0,0
37930,DIFFERENCE,4859153,9400980,0,0,0
37930,DIFFERENCE_REVERSED,9400980,4859153,0,0,0
37931,XOR,1623132,5446250,3,0,-3
37931,AND,1623132,5446250,3,3,0
37931,OR,1623132,5446250,3,3,0
37931,DIFFERENCE,1623132,5446250,3,3,0
37931,DIFFERENCE_REVERSED,5446250,1623132,3,3,0
37932,XOR,9011777,4214532,3,0,-3
37932,AND,9011777,4214532,3,3,0
37932,OR,9011777,4214532,3,3,0
37932,DIFFERENCE,9011777,4214532,3,0,-3
37932,DIFFERENCE_REVERSED,4214532,9011777,3,0,-3
37933,XOR,5194549,12767578,2,3,1
37933,AND,5194549,12767578,2,2,0
37933,OR,5194549,12767578,2,3,1
37933,DIFFERENCE,5194549,12767578,2,0,-2
37933,DIFFERENCE_REVERSED,12767578,5194549,3,0,-3
37934,XOR,10050517,14701851,0,3,3
37934,AND,10050517,14701851,0,0,0
37934,OR,10050517,14701851,0,3,3
37934,DIFFERENCE,10050517,14701851,0,0,0
37934,DIFFERENCE_REVERSED,14701851,10050517,3,0,-3
37935,XOR,3506922,3897891,3,0,-3
37935,AND,3506922,3897891,3,3,0
37935,OR,3506922,3897891,3,3,0
37935,DIFFERENCE,3506922,3897891,3,3,0
37935,DIFFERENCE_REVERSED,3897891,3506922,3,3,0
37936,XOR,7509330,187465,3,0,-3
37936,AND,7509330,187465,3,3,0
37936,OR,7509330,187465,3,3,0
37936,DIFFERENCE,7509330,187465,3,3,0
37936,DIFFERENCE_REVERSED,187465,7509330,3,3,0
37937,XOR,15149532,8061096,0,3,3
37937,AND,15149532,8061096,0,3,3
37937,OR,15149532,8061096,0,0,0
37937,DIFFERENCE,15149532,8061096,0,0,0
37937,DIFFERENCE_REVERSED,8061096,15149532,3,0,-3
37938,XOR,14389215,11565812,0,3,3
37938,AND,14389215,11565812,0,3,3
37938,OR,14389215,11565812,0,0,0
37938,DIFFERENCE,14389215,11565812,0,0,0
37938,DIFFERENCE_REVERSED,11565812,14389215,3,0,-3
37939,XOR,10626565,13995492,0,3,3
37939,AND,10626565,13995492,0,0,0
37939,OR,10626565,13995492,0,3,3
37939,DIFFERENCE,10626565,13995492,0,0,0
37939,DIFFERENCE_REVERSED,13995492,10626565,3,0,-3
37940,XOR,15750534,365644,3,1,-2
37940,AND,15750534,365644,3,2,-1
37940,OR,15750534,365644,3,3,0
37940,DIFFERENCE,15750534,365644,3,0,-3
37940,DIFFERENCE_REVERSED,365644,15750534,2,0,-2
37941,XOR,722930,9052387,3,2,-1
37941,AND,722930,9052387,3,3,0
37941,OR,722930,9052387,3,3,0
37941,DIFFERENCE,722930,9052387,3,0,-3
37941,DIFFERENCE_REVERSED,9052387,722930,3,0,-3
37942,XOR,7355842,1498982,3,3,0
37942,AND,7355842,1498982,3,0,-3
37942,OR,7355842,1498982,3,3,0
37942,DIFFERENCE,7355842,1498982,3,3,0
37942,DIFFERENCE_REVERSED,1498982,7355842,0,3,3
37943,XOR,16199253,7351524,3,3,0
37943,AND,16199253,7351524,3,2,-1
37943,OR,16199253,7351524,3,3,0
37943,DIFFERENCE,16199253,7351524,3,3,0
37943,DIFFERENCE_REVERSED,7351524,16199253,2,3,1
37944,XOR,14170231,16677541,3,3,0
37944,AND,14170231,16677541,3,3,0
37944,OR,14170231,16677541,3,0,-3
37944,DIFFERENCE,14170231,16677541,3,3,0
37944,DIFFERENCE_REVERSED,16677541,14170231,0,3,3
37945,XOR,14855887,3835130,3,3,0
37945,AND,14855887,3835130,3,0,-3
37945,OR,14855887,3835130,3,3,0
37945,DIFFERENCE,14855887,3835130,3,3,0
37945,DIFFERENCE_REVERSED,3835130,14855887,0,3,3
37946,XOR,9905796,2254681,0,3,3
37946,AND,9905796,2254681,0,3,3
37946,OR,9905796,2254681,0,0,0
37946,DIFFERENCE,9905796,2254681,0,3,3
37946,DIFFERENCE_REVERSED,2254681,9905796,3,3,0
37947,XOR,12383813,8953676,0,3,3
37947,AND,12383813,8953676,0,3,3
37947,OR,12383813,8953676,0,0,0
37947,DIFFERENCE,12383813,8953676,0,3,3
37947,DIFFERENCE_REVERSED,8953676,12383813,3,3,0
37948,XOR,5214647,8598597,0,3,3
37948,AND,5214647,8598597,0,0,0
37948,OR,5214647,8598597,0,3,3
37948,DIFFERENCE,5214647,8598597,0,3,3
37948,DIFFERENCE_REVERSED,8598597,5214647,3,3,0
37949,XOR,5070973,2258891,0,3,3
37949,AND,5070973,2258891,0,3,3
37949,OR,5070973,2258891,0,0,0
37949,DIFFERENCE,5070973,2258891,0,3,3
37949,DIFFERENCE_REVERSED,2258891,5070973,3,3,0
37950,XOR,14801087,7431036,3,0,-3
37950,AND,14801087,7431036,3,3,0
37950,OR,14801087,7431036,3,3,0
37950,DIFFERENCE,14801087,7431036,3,3,0
37950,DIFFERENCE_REVERSED,7431036,14801087,3,3,0
37951,XOR,9319780,16501544,3,3,0
37951,AND,9319780,16501544,3,3,0
37951,OR,9319780,16501544,3,0,-3
37951,DIFFERENCE,9319780,16501544,3,0,-3
37951,DIFFERENCE_REVERSED,16501544,9319780,0,0,0
37952,XOR,15836891,12216693,3,3,0
37952,AND,15836891,12216693,3,0,-3
37952,OR,15836891,12216693,3,3,0
37952,DIFFERENCE,15836891,12216693,3,0,-3
37952,DIFFERENCE_REVERSED,12216693,15836891,0,0,0
37953,XOR,14294275,370910,3,0,-3
37953,AND,14294275,370910,3,3,0
37953,OR,14294275,370910,3,3,0
37953,DIFFERENCE,14294275,370910,3,3,0
37953,DIFFERENCE_REVERSED,370910,14294275,3,3,0
37954,XOR,15952628,6394550,3,0,-3
37954,AND,15952628,6394550,3,3,0
37954,OR,15952628,6394550,3,3,0
37954,DIFFERENCE,15952628,6394550,3,0,-3
37954,DIFFERENCE_REVERSED,6394550,15952628,3,0,-3
37955,XOR,593887,8049787,3,0,-3
37955,AND,593887,8049787,3,3,0
37955,OR,593887,8049787,3,3,0
37955,DIFFERENCE,593887,8049787,3,3,0
37955,DIFFERENCE_REVERSED,8049787,593887,3,3,0
37956,XOR,8095065,16186712,3,3,0
37956,AND,8095065,16186712,3,3,0
37956,OR,8095065,16186712,3,0,-3
37956,DIFFERENCE,8095065,16186712,3,0,-3
37956,DIFFERENCE_REVERSED,16186712,8095065,0,0,0
37957,XOR,12592169,8529494,3,0,-3
37957,AND,12592169,8529494,3,3,0
37957,OR,12592169,8529494,3,3,0
37957,DIFFERENCE,12592169,8529494,3,3,0
37957,DIFFERENCE_REVERSED,8529494,12592169,3,3,0
37958,XOR,9550372,14437974,0,3,3
37958,AND,9550372,14437974,0,0,0
37958,OR,9550372,14437974,0,3,3
37958,DIFFERENCE,9550372,14437974,0,3,3
37958,DIFFERENCE_REVERSED,14437974,9550372,3,3,0
37959,XOR,1148612,15504362,2,0,-2
37959,AND,1148612,15504362,2,2,0
37959,OR,1148612,15504362,2,0,-2
37959,DIFFERENCE,1148612,15504362,2,0,-2
37959,DIFFERENCE_REVERSED,15504362,1148612,0,0,0
37960,XOR,10661143,6008696,2,3,1
37960,AND,10661143,6008696,2,3,1
37960,OR,10661143,6008696,2,2,0
37960,DIFFERENCE,10661143,6008696,2,0,-2
37960,DIFFERENCE_REVERSED,6008696,10661143,3,0,-3
37961,XOR,15394699,12023058,3,0,-3
37961,AND,15394699,12023058,3,3,0
37961,OR,15394699,12023058,3,3,0
37961,DIFFERENCE,15394699,12023058,3,3,0
37961,DIFFERENCE_REVERSED,12023058,15394699,3,3,0
37962,XOR,14578038,8654081,1,3,2
37962,AND,14578038,8654081,1,2,1
37962,OR,14578038,8654081,1,1,0
37962,DIFFERENCE,14578038,8654081,1,0,-1
37962,DIFFERENCE_REVERSED,8654081,14578038,2,0,-2
37963,XOR,6467815,11944788,0,3,3
37963,AND,6467815,11944788,0,0,0
37963,OR,6467815,11944788,0,3,3
37963,DIFFERENCE,6467815,11944788,0,0,0
37963,DIFFERENCE_REVERSED,11944788,6467815,3,0,-3
37964,XOR,2177329,5239160,3,3,0
37964,AND,2177329,5239160,3,3,0
37964,OR,2177329,5239160,3,0,-3
37964,DIFFERENCE,2177329,5239160,3,0,-3
37964,DIFFERENCE_REVERSED,5239160,2177329,0,0,0
37965,XOR,466193,15694143,3,3,0
37965,AND,466193,15694143,3,3,0
37965,OR,466193,15694143,3,0,-3
37965,DIFFERENCE,466193,15694143,3,0,-3
37965,DIFFERENCE_REVERSED,15694143,466193,0,0,0
37966,XOR,12271056,13999122,0,3,3
37966,AND,12271056,13999122,0,0,0
37966,OR,12271056,13999122,0,3,3
37966,DIFFERENCE,12271056,13999122,0,0,0
37966,DIFFERENCE_REVERSED,13999122,12271056,3,0,-3
37967,XOR,16665485,6361459,3,3,0
37967,AND,16665485,6361459,3,0,-3
37967,OR,16665485,6361459,3,3,0
37967,DIFFERENCE,16665485,6361459,3,0,-3
37967,DIFFERENCE_REVERSED,6361459,16665485,0,0,0
37968,XOR,11236424,11039109,3,3,0
37968,AND,11236424,11039109,3,0,-3
37968,OR,11236424,11039109,3,3,0
37968,DIFFERENCE,11236424,11039109,3,3,0
37968,DIFFERENCE_REVERSED,11039109,11236424,0,3,3
37969,XOR,15905769,14336275,3,0,-3
37969,AND,15905769,14336275,3,3,0
37969,OR,15905769,14336275,3,3,0
37969,DIFFERENCE,15905769,14336275,3,0,-3
37969,DIFFERENCE_REVERSED,14336275,15905769,3,0,-3
37970,XOR,12446263,6776364,0,0,0
37970,AND,12446263,6776364,0,0,0
37970,OR,12446263,6776364,0,0,0
37970,DIFFERENCE,12446263,6776364,0,3,3
37970,DIFFERENCE_REVERSED,6776364,12446263,0,3,3
37971,XOR,12856894,4096355,2,3,1
37971,AND,12856894,4096355,2,3,1
37971,OR,12856894,4096355,2,2,0
37971,DIFFERENCE,12856894,4096355,2,3,1
37971,DIFFERENCE_REVERSED,4096355,12856894,3,3,0
37972,XOR,1884473,9306713,0,3,3
37972,AND,1884473,9306713,0,0,0
37972,OR,1884473,9306713,0,3,3
37972,DIFFERENCE,1884473,9306713,0,3,3
37972,DIFFERENCE_REVERSED,9306713,1884473,3,3,0
37973,XOR,10880103,5592697,0,3,3
37973,AND,10880103,5592697,0,3,3
37973,OR,10880103,5592697,0,0,0
37973,DIFFERENCE,10880103,5592697,0,3,3
37973,DIFFERENCE_REVERSED,5592697,10880103,3,3,0
37974,XOR,93908,2976748,0,0,0
37974,AND,93908,2976748,0,0,0
37974,OR,93908,2976748,0,2,2
37974,DIFFERENCE,93908,2976748,0,3,3
37974,DIFFERENCE_REVERSED,2976748,93908,2,3,1
37975,XOR,941033,8949783,3,3,0
37975,AND,941033,8949783,3,3,0
37975,OR,941033,8949783,3,0,-3
37975,DIFFERENCE,941033,8949783,3,0,-3
37975,DIFFERENCE_REVERSED,8949783,941033,0,0,0
37976,XOR,5914406,8088978,3,3,0
37976,AND,5914406,8088978,3,3,0
37976,OR,5914406,8088978,3,0,-3
37976,DIFFERENCE,5914406,8088978,3,0,-3
37976,DIFFERENCE_REVERSED,8088978,5914406,0,0,0
37977,XOR,3307411,14180908,3,3,0
37977,AND,3307411,14180908,3,3,0
37977,OR,3307411,14180908,3,0,-3
37977,DIFFERENCE,3307411,14180908,3,3,0
37977,DIFFERENCE_REVERSED,14180908,3307411,0,3,3
37978,XOR,13495589,13910740,0,0,0
37978,AND,13495589,13910740,0,0,0
37978,OR,13495589,13910740,0,0,0
